央视频道,#genre#
兵器科技,http://zb.688768.xyz/ysp/ysp.php?member=35vlfdvuytkldmknuvfdd&id=2012513403#http://genstor.flanker.cn:9999/udp/239.33.4.125:21250#http://fengyeos.f3322.org:8000/udp/239.33.2.125:21250#http://sxhfwf.myqnapcloud.cn:8888/udp/239.111.205.74:5140#http://fengwei888888.asuscomm.com:3000/udp/239.49.9.9:6000#http://liuxiqiang.myds.me:8000/udp/239.253.43.18:5146#http://anyun-ship.com:8888/udp/225.1.2.166:5002#http://ddns3.oksvc.com:8888/udp/238.1.79.56:4584#http://zhoull.3322.org:8888/udp/239.76.254.59:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.30.114.122:8800/udp/239.37.0.84:5540#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://106.32.9.79:8888/udp/238.255.2.34:5999#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://183.191.1.183:8001/udp/226.0.1.171:2115#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.58:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://49.64.224.155:7777/udp/239.49.9.9:6000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.70.38.199:4000/udp/239.253.43.18:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://111.162.206.23:8686/udp/225.1.2.166:5002#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://223.244.197.187:4022/udp/238.1.79.56:4584#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.111.47.81:4022/udp/239.253.43.18:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://123.187.193.33:8000/udp/239.33.2.125:21250#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.59:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://119.112.124.41:8000/udp/232.0.0.121:8882
风云音乐,http://zb.688768.xyz/ysp/ysp.php?member=35vlfdvuytkldmknuvfdd&id=2012514103#http://genstor.flanker.cn:9999/udp/239.33.4.94:20940#http://fengyeos.f3322.org:8000/udp/239.33.2.94:20940#http://sxhfwf.myqnapcloud.cn:8888/udp/239.111.205.69:5140#http://fengwei888888.asuscomm.com:3000/udp/239.49.9.13:6000#http://liuxiqiang.myds.me:8000/udp/239.253.43.29:5146#http://anyun-ship.com:8888/udp/225.1.2.176:5002#http://ddns3.oksvc.com:8888/udp/238.1.79.64:4648#http://zhoull.3322.org:8888/udp/239.76.254.51:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.30.114.122:8800/udp/239.37.0.81:5540#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://106.32.9.79:8888/udp/238.255.2.24:5999#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://183.191.1.183:8001/udp/226.0.1.164:2109#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.47:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://49.64.224.155:7777/udp/239.49.9.13:6000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.70.38.199:4000/udp/239.253.43.29:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://111.162.206.23:8686/udp/225.1.2.176:5002#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://223.244.197.187:4022/udp/238.1.79.64:4648#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.111.47.81:4022/udp/239.253.43.29:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://123.187.193.33:8000/udp/239.33.2.94:20940#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.51:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://119.112.124.41:8000/udp/232.0.0.108:9288
风云足球,http://zb.688768.xyz/ysp/ysp.php?member=35vlfdvuytkldmknuvfdd&id=2012514203#http://genstor.flanker.cn:9999/udp/239.33.4.89:20890#http://fengyeos.f3322.org:8000/udp/239.33.2.89:20890#http://sxhfwf.myqnapcloud.cn:8888/udp/239.111.205.68:5140#http://fengwei888888.asuscomm.com:3000/udp/239.49.9.6:6000#http://liuxiqiang.myds.me:8000/udp/239.253.43.20:5146#http://anyun-ship.com:8888/udp/225.1.2.168:5002#http://ddns3.oksvc.com:8888/udp/238.1.79.57:4592#http://zhoull.3322.org:8888/udp/239.76.254.52:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.30.114.122:8800/udp/239.37.0.80:5540#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://106.32.9.79:8888/udp/238.255.2.29:5999#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://183.191.1.183:8001/udp/226.0.1.209:2122#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.52:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://49.64.224.155:7777/udp/239.49.9.6:6000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.70.38.199:4000/udp/239.253.43.20:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://111.162.206.23:8686/udp/225.1.2.168:5002#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://223.244.197.187:4022/udp/238.1.79.57:4592#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.111.47.81:4022/udp/239.253.43.20:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://123.187.193.33:8000/udp/239.33.2.89:20890#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.52:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://119.112.124.41:8000/udp/232.0.0.90:9286
央视台球,http://zb.688768.xyz/ysp/ysp.php?member=35vlfdvuytkldmknuvfdd&id=2012513703#http://genstor.flanker.cn:9999/udp/239.33.4.126:21260#http://fengyeos.f3322.org:8000/udp/239.33.2.126:21260#http://sxhfwf.myqnapcloud.cn:8888/udp/239.111.205.70:5140#http://fengwei888888.asuscomm.com:3000/udp/239.49.9.22:6000#http://liuxiqiang.myds.me:8000/udp/239.253.43.21:5146#http://anyun-ship.com:8888/udp/225.1.2.170:5002#http://ddns3.oksvc.com:8888/udp/238.1.79.59:4608#http://zhoull.3322.org:8888/udp/239.76.254.58:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.30.114.122:8800/udp/239.37.0.163:5540#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://183.191.1.183:8001/udp/226.0.1.181:2118#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.60:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://49.64.224.155:7777/udp/239.49.9.22:6000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.70.38.199:4000/udp/239.253.43.21:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://111.162.206.23:8686/udp/225.1.2.170:5002#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://223.244.197.187:4022/udp/238.1.79.59:4608#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.111.47.81:4022/udp/239.253.43.21:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://123.187.193.33:8000/udp/239.33.2.126:21260#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.58:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://119.112.124.41:8000/udp/232.0.0.122:9290
高尔夫球,http://zb.688768.xyz/ysp/ysp.php?member=35vlfdvuytkldmknuvfdd&id=2012512503#http://genstor.flanker.cn:9999/udp/239.33.5.88:23440#http://fengyeos.f3322.org:8000/udp/239.33.3.88:23440#http://sxhfwf.myqnapcloud.cn:8888/udp/239.111.205.73:5140#http://fengwei888888.asuscomm.com:3000/udp/239.49.9.7:6000#http://liuxiqiang.myds.me:8000/udp/239.253.43.22:5146#http://anyun-ship.com:8888/udp/225.1.2.169:5002#http://zhoull.3322.org:8888/udp/239.76.254.62:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.30.114.122:8800/udp/239.37.0.230:5540#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://183.191.1.183:8001/udp/226.0.1.211:2132#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://49.64.224.155:7777/udp/239.49.9.7:6000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.70.38.199:4000/udp/239.253.43.22:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://111.162.206.23:8686/udp/225.1.2.169:5002#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.111.47.81:4022/udp/239.253.43.22:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://123.187.193.33:8000/udp/239.33.3.88:23440#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.62:9000
女性时尚,http://zb.688768.xyz/ysp/ysp.php?member=35vlfdvuytkldmknuvfdd&id=2012513903#http://genstor.flanker.cn:9999/udp/239.33.4.97:20970#http://fengyeos.f3322.org:8000/udp/239.33.2.97:20970#http://sxhfwf.myqnapcloud.cn:8888/udp/239.111.205.72:5140#http://fengwei888888.asuscomm.com:3000/udp/239.49.9.14:6000#http://liuxiqiang.myds.me:8000/udp/239.253.43.23:5146#http://anyun-ship.com:8888/udp/225.1.2.172:5002#http://ddns3.oksvc.com:8888/udp/238.1.79.55:4576#http://zhoull.3322.org:8888/udp/239.76.254.55:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.30.114.122:8800/udp/239.37.0.69:5540#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://106.32.9.79:8888/udp/238.255.2.27:5999#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://183.191.1.183:8001/udp/226.0.1.210:2128#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.51:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://49.64.224.155:7777/udp/239.49.9.14:6000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.70.38.199:4000/udp/239.253.43.23:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://111.162.206.23:8686/udp/225.1.2.172:5002#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://223.244.197.187:4022/udp/238.1.79.55:4576#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.111.47.81:4022/udp/239.253.43.23:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://123.187.193.33:8000/udp/239.33.2.97:20970#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.55:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://119.112.124.41:8000/udp/232.0.0.120:8858
文化精品,http://zb.688768.xyz/ysp/ysp.php?member=35vlfdvuytkldmknuvfdd&id=2012513803#http://genstor.flanker.cn:9999/udp/239.33.4.95:20950#http://fengyeos.f3322.org:8000/udp/239.33.2.95:20950#http://sxhfwf.myqnapcloud.cn:8888/udp/239.111.205.75:5140#http://fengwei888888.asuscomm.com:3000/udp/239.49.9.11:6000#http://liuxiqiang.myds.me:8000/udp/239.253.43.27:5146#http://anyun-ship.com:8888/udp/225.1.2.177:5002#http://ddns3.oksvc.com:8888/udp/238.1.79.54:4568#http://zhoull.3322.org:8888/udp/239.76.254.56:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.30.114.122:8800/udp/239.37.0.83:5540#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://106.32.9.79:8888/udp/238.255.2.32:5999#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://183.191.1.183:8001/udp/226.0.1.162:2108#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.56:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://49.64.224.155:7777/udp/239.49.9.11:6000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.70.38.199:4000/udp/239.253.43.27:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://111.162.206.23:8686/udp/225.1.2.177:5002#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://223.244.197.187:4022/udp/238.1.79.54:4568#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.111.47.81:4022/udp/239.253.43.27:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://123.187.193.33:8000/udp/239.33.2.95:20950#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.56:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://119.112.124.41:8000/udp/232.0.0.107:8698
数字频道4,#genre#
好莱坞电,http://www.372583307.top:4022/udp/233.50.201.228:5140
院线大片,http://www.372583307.top:4022/udp/233.50.201.229:5140
欧美影院,http://www.372583307.top:4022/udp/233.50.201.230:5140
环球电影,http://www.372583307.top:4022/udp/233.50.201.231:5140
动作影院,http://www.372583307.top:4022/udp/233.50.201.232:5140
热门综艺,http://www.372583307.top:4022/udp/233.50.201.233:5140
白金剧场,http://www.372583307.top:4022/udp/233.50.201.234:5140
谍战剧场,http://www.372583307.top:4022/udp/233.50.201.235:5140
古装剧场,http://www.372583307.top:4022/udp/233.50.201.236:5140
健康养生,http://www.372583307.top:4022/udp/233.50.201.237:5140
咕噜动画,http://www.372583307.top:4022/udp/233.50.201.238:5140
首映电影,http://www.372583307.top:4022/udp/233.50.201.239:5140
华语影院,http://www.372583307.top:4022/udp/233.50.201.240:5140
黄金剧场,http://www.372583307.top:4022/udp/233.50.201.241:5140
情感剧场,http://www.372583307.top:4022/udp/233.50.201.242:5140
4K超高清,http://www.372583307.top:4022/udp/233.50.201.243:5140
喜剧电影,http://www.372583307.top:4022/udp/233.50.201.249:5140
经典港片,http://www.372583307.top:4022/udp/233.50.201.250:5140
芒果热综,http://www.372583307.top:4022/udp/233.50.201.251:5140
动漫新番,http://www.372583307.top:4022/udp/233.50.201.252:5140
高分剧场,http://www.372583307.top:4022/udp/233.50.201.253:5140
探索解密,http://www.372583307.top:4022/udp/233.50.201.254:5140
台湾,#genre#
TVBS新闻,P2p://ns2.hellotvvod.com:9906/4b77b4e4dd394bc6a869f3283d3c42d7.ts
中天新闻,P2p://ns2.hellotvvod.com:9906/ffe8e8fa8e244b32bdec3b38a2f2b7aa.ts
东森新闻,P2p://ns2.hellotvvod.com:9906/07cfc4d01b3c4068ac92fc95434f4427.ts
壹新闻,P2p://ns2.hellotvvod.com:9906/3f740a0d73f44a139ea28bf2b365aa8e.ts
民视新闻,P2p://ns2.hellotvvod.com:9906/fd4643e7a06540cb9a30c751f260132b.ts
中视新闻,P2p://ns2.hellotvvod.com:9906/7ce1b4e9c216474a9720b28544d0885b.ts
台视新闻,P2p://ns2.hellotvvod.com:9906/b96e51ad47e54f579be39ed930641f8f.ts
华视新闻,P2p://ns2.hellotvvod.com:9906/87eec684d1674445b679905f561c811b.ts
三立新闻,P2p://ns2.hellotvvod.com:9906/684783b8b2184ee486966066ecfb276c.ts
三立iNEWS,P2p://ns2.hellotvvod.com:9906/f0bfd3e089974625ae9ec1092d56507f.ts
寰宇新闻,P2p://ns2.hellotvvod.com:9906/62fda9bfa764471ab7141eded293e2d8.ts
非凡新闻,P2p://ns2.hellotvvod.com:9906/574771e316a048a1bff7bd31e355829c.ts
年代新闻,P2p://ns2.hellotvvod.com:9906/0b94b2babd86450f980db1ff668969a3.ts
寰宇台湾,P2p://ns2.hellotvvod.com:9906/03d2c89584694399bc9fe412144ad3ca.ts
台视财经,P2p://ns2.hellotvvod.com:9906/a3240bb0fe124d2ab7b15d511d701cb8.ts
民视,P2p://ns2.hellotvvod.com:9906/0394bf5e709f4d7690f2983884f71a16.ts
台视,P2p://ns2.hellotvvod.com:9906/a7ecfaa54e7c454c8e433973c210c45d.ts
中视,P2p://ns2.hellotvvod.com:9906/26d6e9e08250439e893b4050d0a31396.ts
华视,P2p://ns2.hellotvvod.com:9906/65b374a9331b4fd69f29447f48b36bc5.ts
公视,P2p://ns2.hellotvvod.com:9906/b40028b7c2fc4f6fb14a3ec384d1a665.ts
TVBS,P2p://ns2.hellotvvod.com:9906/8676c2405993453c9d41d4014d3a7481.ts
民视,P2p://ns2.hellotvvod.com:9906/0394bf5e709f4d7690f2983884f71a16.ts
人间卫视,P2p://ns2.hellotvvod.com:9906/d8aad5849a464c12a4e024bb8ef94561.ts
台视,P2p://ns2.hellotvvod.com:9906/a7ecfaa54e7c454c8e433973c210c45d.ts
大爱,P2p://ns2.hellotvvod.com:9906/b53b2f02f1434250b8a20375f56eb672.ts
中视,P2p://ns2.hellotvvod.com:9906/26d6e9e08250439e893b4050d0a31396.ts
霹雳台湾台,P2p://ns2.hellotvvod.com:9906/3f424585fa2f49408f94254e9ca0eae3.ts
华视,P2p://ns2.hellotvvod.com:9906/65b374a9331b4fd69f29447f48b36bc5.ts
公视,P2p://ns2.hellotvvod.com:9906/b40028b7c2fc4f6fb14a3ec384d1a665.ts
公视台语台,P2p://ns2.hellotvvod.com:9906/27d48d98825343428e0ca5feb6b89489.ts
好消息,P2p://ns2.hellotvvod.com:9906/4099e5a6e2fa4ac2b170bf7ac496838a.ts
原住民电视台,P2p://ns2.hellotvvod.com:9906/6ee4a7eb0cb34caa82c4c6eb103374d8.ts
客家电视台,P2p://ns2.hellotvvod.com:9906/f4ec2ea0ba924ecba4c66e2774d762ce.ts
国家地理频道,P2p://ns2.hellotvvod.com:9906/a0ae74df367245b4a57229832487ee4e.ts
探索频道,P2p://ns2.hellotvvod.com:9906/53f1b40e94ec4acd85fe317ff18b44d4.ts
TLC旅游生活,P2p://ns2.hellotvvod.com:9906/102b23c242424822801034e092dc953e.ts
动物星球,P2p://ns2.hellotvvod.com:9906/e1c1fc8ca1a849abbadec2974bf461c7.ts
CN卡通频道,P2p://ns2.hellotvvod.com:9906/44a3fbe661a3475096d83a4f6ab5a867.ts
MOMO亲子台,P2p://ns2.hellotvvod.com:9906/4e5c123cf1024951816fe67e61d49493.ts
东森幼幼台,P2p://ns2.hellotvvod.com:9906/4c328660092e48948154b40f915221fa.ts
纬来综合台,P2p://ns2.hellotvvod.com:9906/610474f1951f40e0b94b950a140878ea.ts
八大第一台,P2p://ns2.hellotvvod.com:9906/b1b8d0b189664df8902ccfbf10cf9832.ts
八大综合台,P2p://ns2.hellotvvod.com:9906/cc59958986a94b24890da991fe02daa8.ts
三立台湾台,P2p://ns2.hellotvvod.com:9906/ddf476f41f794e2290a46f7eecc9055e.ts
三立都会台,P2p://ns2.hellotvvod.com:9906/d35c3c66a2394d9a8e34beaafc32c6d4.ts
东森综合台,P2p://ns2.hellotvvod.com:9906/83aadc1ce583452c8ce5e61c7d34b0b2.ts
中天综合台,P2p://ns2.hellotvvod.com:9906/c30e91ccdc7246fda4d32219627cacf0.ts
TVBS,P2p://ns2.hellotvvod.com:9906/8676c2405993453c9d41d4014d3a7481.ts
东森财经新闻台,P2p://ns2.hellotvvod.com:9906/078d0c4531f24463b29579ecd6263d59.ts
国兴卫视,P2p://ns2.hellotvvod.com:9906/a27ba50463934339bea55b098fd10d3e.ts
非凡商业台,P2p://ns2.hellotvvod.com:9906/d6aa5577e7554c5db9d6a3a37a224386.ts
国会频道1,P2p://ns2.hellotvvod.com:9906/114aa7d0a8af4d41992a03cae4003e0d.ts
国会频道2,P2p://ns2.hellotvvod.com:9906/6e061de5d4574debb41706a65e513d3c.ts
国家地理高画质野生频道,P2p://ns2.hellotvvod.com:9906/8bfc3b40cb5b45a29131165072a56dc4.ts
BBC Earth,P2p://ns2.hellotvvod.com:9906/594be9e29b4043f0ac0f63f9fda1891e.ts
Discovery Asia,P2p://ns2.hellotvvod.com:9906/8639fef6fcd8406283b74198a54d1738.ts
Discovery科学频道,P2p://ns2.hellotvvod.com:9906/2d27efcb3f4c40968ddc552a2aa79ac1.ts
历史频道,P2p://ns2.hellotvvod.com:9906/dfdf1d8bf3744dd5987ed55f7a52d146.ts
历史频道2,P2p://ns2.hellotvvod.com:9906/4b1a747fa84f404ea416e5b758cb8525.ts
美食星球,P2p://ns2.hellotvvod.com:9906/a51b8f53b033431298135bece8b9f9ce.ts
亚洲美食频道,P2p://ns2.hellotvvod.com:9906/619be40d5bb5431ab151c1cedcb64866.ts
亚洲旅游台,P2p://ns2.hellotvvod.com:9906/4ab319ec18e24a4a9f7533d0b3e7edc3.ts
EYE TV旅游台,P2p://ns2.hellotvvod.com:9906/f114e37cc42f4efc8b4397e87f90f36c.ts
壹电视综合,P2p://ns2.hellotvvod.com:9906/46401ffe19884af7b88d60c4d254d621.ts
民视第一台,P2p://ns2.hellotvvod.com:9906/c59f5eafb64c429c9898e3c4e7d58826.ts
民视台湾台,P2p://ns2.hellotvvod.com:9906/dd3c39a1f89143d3bb2d6e6ca93649ee.ts
爱尔达综合台,P2p://ns2.hellotvvod.com:9906/8c3ee7f418a54d76bda0cf8d69a2f545.ts
知识频道,#genre#
国家地理频道,P2p://ns2.hellotvvod.com:9906/a0ae74df367245b4a57229832487ee4e.ts
探索频道,P2p://ns2.hellotvvod.com:9906/53f1b40e94ec4acd85fe317ff18b44d4.ts
TLC旅游生活,P2p://ns2.hellotvvod.com:9906/102b23c242424822801034e092dc953e.ts
动物星球,P2p://ns2.hellotvvod.com:9906/e1c1fc8ca1a849abbadec2974bf461c7.ts
Nat Geo Wild,P2p://ns2.hellotvvod.com:9906/44652382c3ac4aedb45f033859cfb9a2.ts
ELTV生活英语台,P2p://ns2.hellotvvod.com:9906/d5ab8780f4b74801b2c8ed675c8e49ec.ts
达文西频道,P2p://ns2.hellotvvod.com:9906/73fb4c16983c472bb5c7a6946dd30f6d.ts
国家地理高画质野生频道,P2p://ns2.hellotvvod.com:9906/8bfc3b40cb5b45a29131165072a56dc4.ts
BBC Earth,P2p://ns2.hellotvvod.com:9906/594be9e29b4043f0ac0f63f9fda1891e.ts
Discovery Asia,P2p://ns2.hellotvvod.com:9906/8639fef6fcd8406283b74198a54d1738.ts
Discovery科学频道,P2p://ns2.hellotvvod.com:9906/2d27efcb3f4c40968ddc552a2aa79ac1.ts
DMAX,P2p://ns2.hellotvvod.com:9906/c48944ac415e4262b50dfc161e539dad.ts
EVE,P2p://ns2.hellotvvod.com:9906/fcf34965b37f4e05a23ffe9ab314b967.ts
历史频道,P2p://ns2.hellotvvod.com:9906/dfdf1d8bf3744dd5987ed55f7a52d146.ts
历史频道2,P2p://ns2.hellotvvod.com:9906/4b1a747fa84f404ea416e5b758cb8525.ts
BBC Lifestyle,P2p://ns2.hellotvvod.com:9906/9f50eef7954e4184abf891fab616cacb.ts
LUXE TV,P2p://ns2.hellotvvod.com:9906/b3828b39fe6e4f399f3ed16125879042.ts
Lifetime,P2p://ns2.hellotvvod.com:9906/719f0ef992c843f8bcb9977c701e0343.ts
Love Nature,P2p://ns2.hellotvvod.com:9906/910e573ddce94ce6867253c6ff9cb067.ts
美食星球,P2p://ns2.hellotvvod.com:9906/a51b8f53b033431298135bece8b9f9ce.ts
亚洲美食频道,P2p://ns2.hellotvvod.com:9906/619be40d5bb5431ab151c1cedcb64866.ts
Food Network,P2p://ns2.hellotvvod.com:9906/00b9dfd8a9b14d969686d9ef092e265c.ts
亚洲旅游台,P2p://ns2.hellotvvod.com:9906/4ab319ec18e24a4a9f7533d0b3e7edc3.ts
EYE TV旅游台,P2p://ns2.hellotvvod.com:9906/f114e37cc42f4efc8b4397e87f90f36c.ts
Travel Channel,P2p://ns2.hellotvvod.com:9906/d219b74024294360ac8e4d1e4db22869.ts
电影频道,#genre#
天映频道,P2p://ns2.hellotvvod.com:9906/c4982d8111f34abbb738289ce9ea6166.ts
天映经典,P2p://ns2.hellotvvod.com:9906/1d139ee4124e4f0087893f06234b0c9a.ts
凤凰电影台,P2p://ns2.hellotvvod.com:9906/ec5a19ad2f204f319cac7b7d02a3371b.ts
卫视电影台,P2p://ns2.hellotvvod.com:9906/48e5078c3a954232a6d182ece9409eb7.ts
东森电影台,P2p://ns2.hellotvvod.com:9906/6dbd836f8b5542a1a3054b2487286f19.ts
纬来电影台,P2p://ns2.hellotvvod.com:9906/4c315afe673041a88ee8125bb9caff4a.ts
龙祥电影,P2p://ns2.hellotvvod.com:9906/66704d7827ec46a08907c11e29ab2d30.ts
HBO,P2p://ns2.hellotvvod.com:9906/75ea557adf07436aa61217f9468b54fb.ts
东森洋片台,P2p://ns2.hellotvvod.com:9906/c33490e600e148b79fc7a3ce3dad55b8.ts
AXN,P2p://ns2.hellotvvod.com:9906/7f91dfc2cae44e33946bc663d221c27c.ts
好莱坞电影台,P2p://ns2.hellotvvod.com:9906/4ccf820d465e47f78f5703217cef645a.ts
CINEMAX,P2p://ns2.hellotvvod.com:9906/36471f86b15647c0948bc0975598752c.ts
纬来育乐台,P2p://ns2.hellotvvod.com:9906/62996e6e17b44b89a4aaa378103156cd.ts
HBO强档巨献,P2p://ns2.hellotvvod.com:9906/2c9d5c349fef48ddb2f61ddb1b9d0282.ts
HBO原创巨献,P2p://ns2.hellotvvod.com:9906/31d8b521b4644dc8867981416006391d.ts
美亚电影台HD,P2p://ns2.hellotvvod.com:9906/beb09c716bbc4616a403b76fc9026512.ts
龙华电影,P2p://ns2.hellotvvod.com:9906/7c8f50a7352049b58dfc7bbb78aada8e.ts
星卫HD电影台,P2p://ns2.hellotvvod.com:9906/0542443a632841b5b962af8f287b7e6a.ts
靖天电影台,P2p://ns2.hellotvvod.com:9906/1a0fd7b6170841dc828a63854cdab358.ts
WARNER TV,P2p://ns2.hellotvvod.com:9906/7b91facd11134b7095917ac5f0402711.ts
Star Movies HD,P2p://ns2.hellotvvod.com:9906/fa446f003f054e4f83ceca2daf3d4b92.ts
AMC最爱电影,P2p://ns2.hellotvvod.com:9906/6e97e38cd04648c0b6914dab05e984f3.ts
HBO Family,P2p://ns2.hellotvvod.com:9906/e9cb7612372a42b394e3d4caf56c06c4.ts
CatchPlay电影台,P2p://ns2.hellotvvod.com:9906/2b42588414e34374ae4a92e73e38d0df.ts
CinemaWorld,P2p://ns2.hellotvvod.com:9906/f3b186675b7d4cc994370eb997aaf612.ts
壹电影台,P2p://ns2.hellotvvod.com:9906/cfc7f3c6f88641798fd4c57f0ae09f1f.ts
Thrill,P2p://ns2.hellotvvod.com:9906/b67aa79ac1bf493db4935705df4ed033.ts
爆谷星影台,P2p://ns2.hellotvvod.com:9906/abdd87ae723043f7818b0d79abfab519.ts
HITS Movies,P2p://ns2.hellotvvod.com:9906/a15525a46e4845f4a1d80aacf2ca151d.ts
